full_name,image
Briar,https://comicvine.gamespot.com/a/uploads/square_small/6/67663/4692800-briar.jpg
Bluenote Stinger,https://comicvine.gamespot.com/a/uploads/square_small/6/67663/4692779-bluenote_anime4.jpg
Arlock,https://comicvine.gamespot.com/a/uploads/square_small/6/67663/4692781-arlock.jpg
Abel,https://comicvine.gamespot.com/a/uploads/square_small/6/67663/4692778-abel.jpg
Toma E. Fiore,https://comicvine.gamespot.com/a/uploads/square_small/6/67663/4692871-toma_mugshot.jpg
Jason,https://comicvine.gamespot.com/a/uploads/square_small/6/67663/4692872-jason.jpg
Evergreen,https://comicvine.gamespot.com/a/uploads/square_small/11117/111173561/5293763-9125693360-latest
Dobengal,https://comicvine.gamespot.com/a/uploads/square_small/6/67663/4692870-dobengal_profile.jpg
Darton,https://comicvine.gamespot.com/a/uploads/square_small/6/67663/4692869-darton_mugshot.jpg
Chrisack,https://comicvine.gamespot.com/a/uploads/square_small/6/67663/4692868-chrisack.jpg
Bickslow,https://comicvine.gamespot.com/a/uploads/square_small/6/67663/4692864-bickslow_laughing.jpg
Berrick,https://comicvine.gamespot.com/a/uploads/square_small/6/67663/4692861-berrick.jpg
Arcadios,https://comicvine.gamespot.com/a/uploads/square_small/6/67663/4692863-arcadios.jpg
Duke Everlue,https://comicvine.gamespot.com/a/uploads/square_small/6/67663/4911824-1373248219-latest
Brandish μ,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5591812-volume_58_cover.png
August,https://comicvine.gamespot.com/a/uploads/square_small/6/67663/5062426-5643443276-300
Dimaria Yesta,https://comicvine.gamespot.com/a/uploads/square_small/11117/111173561/5439372-2363682847-tumbl.jpg
Wahl Icht,https://comicvine.gamespot.com/a/uploads/square_small/11117/111173561/5324471-7189908944-latest
Zera,https://comicvine.gamespot.com/a/uploads/square_small/6/67663/5315201-0607574505-latest
Chronos,https://comicvine.gamespot.com/a/uploads/square_small/6/67663/5324576-1420008035-latest
Jacob Lessio,https://comicvine.gamespot.com/a/uploads/square_small/6/67663/5324580-7773636213-latest
Aria,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5554837-6948595388-latest
Totomaru,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5554867-9531088042-latest
